name,address,phone,google_logo_url,type,latitude,longitude,Full Address
LTO Nigeria Limited,"23 Breadfruit Street, Lagos Island, Nigeria",-33202864,,others,6.455964107,3.386198329,"Breadfruit Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Lukaz Venture,"59 Igbosere Road, Lagos Island, Nigeria",-60522187,,others,6.450909463,3.398410829,"Igbosere Road, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mac & Co.,"21, Opebi Rd., Ikeja, Lagos, Nigeria",01-4976642,,others,6.591133088,3.359872425,"Opebi Road, Oregun, Ikeja, Lagos, 100281, Nigeria"
Mac-Evans Hid Nig. Co.,"8 Fola Agoro St. Shomolu Lagos , Nigeria",01-5824116,,others,6.527217134,3.380800458,"Fola Agoro Street, Somolu, Shomolu, Lagos, 100231, Nigeria"
Maduako Eng. Co. Ltd.,"15, Raymond Njoku St., Ikoyi, Lagos , Nigeria",01-681315,,others,6.44445575,3.42541495,"Raymond Njoku Street, Ikoyi, Falomo, Eti Osa, Lagos, 500001, Nigeria"
Mad Paul,"87/89 Docemo Street, Lagos Island, Nigeria",-8949056,,others,6.460647459,3.388079365,"Docemo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Magpie Ltd.,"29 Ire-Akari Est. Rd. Isolo Lagos , Nigeria",01-524624,,others,6.524617423,3.322150192,"Ire-Akari Estate Road, Oshodi/Isolo, Lagos, 100263, Nigeria"
Magnam Traval Ltd.,"4 Elsie Femi Pearse St., Lagos , Nigeria",01-611912,,others,6.43321441,3.411386074,"Elsie Femi Pearse Street, Eti Osa, Lagos, 101241, Nigeria"
Maina Nig. Enter. Ltd.,"15 Burma Rd. Lagos , Nigeria",01-5872679 01-5872917,,others,6.437047855,3.365489903,"Burma Road, Apapa, Lagos, 101001, Nigeria"
Mails Tyres Sers. Ltd.,"64 Freeman St., Lagos , Nigeria",01-650296,,others,6.480879488,3.385807277,"Freeman Street, Iddo, Ebute-Metta, Lagos Mainland, Lagos, 100242, Nigeria"
Majekodunmi Femi Assocs.,"52. Odunlami St., Lagos, Nigeria",01-2632650,,others,6.568520796,3.344557652,"Odunlami Street, Oshodi/Isolo, Lagos, 100271, Nigeria"
Major and Co. Eng. Nig. Ltd.,"44 Burma Rd. Lagos , Nigeria",01-5833260,,others,6.437047855,3.365489903,"Burma Road, Apapa, Lagos, 101001, Nigeria"
Makanjuola Baking Works,"Lagos, Nigeria",01-5860323,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Make Ltd.,"13 Commercial Rd. Lagos Lagos , Nigeria",01-5870068 084-332168,,others,6.515818805,3.391712857,"Commercial Road, Shomolu, Lagos, 104233, Nigeria"
Malaria Society of Nig. (MSN),"Festac Town Box 4137 , Lagos, Nigeria",01-5880520,,others,6.4682727,3.2839374,"Festac Town, Amuwo Odofin, Lagos, 102102, Nigeria"
Malle Pharms. (Nig.) Ltd.,"3 Adele Rd. Lagos , Nigeria",01-5877022,,others,6.440446431,3.369504718,"Adele Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Mandara Group Of Commerce,"88/92, Broad St., Lagos, Nigeria",01-2633600,,others,6.453685605,3.389255352,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Mandilas Electrogas Appl. Ltd. (MEGA),"22A Lugard Ave. Ikoyi Lagos , Nigeria",01-682993 01-634523,,others,6.4558729,3.432615743,"Honorary Consulate of Ireland, 22A, Lugard Avenue, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Managt. Info Sys. Co. Ltd,"3 Gerrard Rd. Ikoyi Lagos , Nigeria",01-2670499,,others,6.459977065,3.434009156,"Gerrard Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
MANAGEMENT INFOR. SYS CO LTD. (MIS),"3, GERRARD RD., IKOYI, LAGOS , Nigeria",01-2693421,,others,6.459977065,3.434009156,"Gerrard Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
Management Enter. Ltd.,"5A, Aerodrome Rd., Lagos , Nigeria",01-5845955,,others,6.441546127,3.373687981,"Aerodrome Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Marshall M.I. Gen. & Bookshop,"21, Iga Idunganran St., Lagos, Nigeria",01-2666452,,others,6.45983291,3.389681534,"Iga Idunganran Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Maranatha Clinic,"19/21 Broad St. Lagos , Nigeria",01-2667981,,others,6.453685605,3.389255352,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Maryland Specialist Hosp.,"Onigbongbo Maryland Lagos , Nigeria",01-4960178,,others,6.5742387,3.370202551,"Kantar Nigeria, 376B, Ikorodu Road, Onigbongbo, Ikeja, Lagos, 100212, Nigeria"
Massan & Bros.,"42A. Binuyo St., Box 4070, Lagos, Nigeria",01-2635738,,others,6.457696371,3.391684989,"Binuyo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Masco Supermarket,"26 Kodesoh St. Ikeja Lagos , Nigeria",01-4961305,,others,6.594014,3.342019776,"Kodesoh Street, Ikeja, Lagos, 100282, Nigeria"
Massey St. Childrens Hospt.,"Massey St. L/Island Lagos , Nigeria",01-2631979,,others,6.453508243,3.393394053,"Massey Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mateeniosh Barbing Salon.,"Lagos, Nigeria",01-2636166,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mattyson Media.,"71, Allen Ave Ikeja , Lagos, Nigeria",01-7742478,,others,6.60163849,3.352051473,"Allen Avenue, Oregun, Alausa, Ikeja, Lagos, 100282, Nigeria"
Matiluko. A. A. & Co.,"21 Igbosere Rd. Lagos , Nigeria",01-2632853,,others,6.450909463,3.398410829,"Igbosere Road, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Matzen & Tim Nig. Ltd.,"50 Burma Rd. Apapa Lagos , Nigeria",01-5877180,,others,6.437047855,3.365489903,"Burma Road, Apapa, Lagos, 101001, Nigeria"
Mayfair (Agencies) Ltd.,"10 Oba Akran Ave. Ikeja Lagos , Nigeria",01-2660573 01-2663274,,others,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Mayor Spare Parts Stores,"28 Palm Ave. Mushin Lagos , Nigeria",01-5844422,,others,6.53630584,3.353640152,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
Mcadog and Assos,"53 Adisa Bashua St. Lagos , Nigeria",01-5830875,,others,6.498325624,3.352869941,"Adisa Bashua Street, Surulere, Lagos, 102215, Nigeria"
Mc Felix International Ltd.,"Lagos , Nigeria",01-4936026 0803-3078059,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mcroyal Holdings Ltd.,"53 Opebi Rd. Lagos , Nigeria",01-4961180,,others,6.585393143,3.364718386,"Opebi Road, Oshosun, Ikeja, Lagos, 100211, Nigeria"
Mecerique Nig. Constr. Co. Ltd.,"Lagos, Nigeria",01-5875583,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mecca Securities Ltd.,"24 Campbell St. Lagos , Nigeria",01-2632235,,others,6.446403627,3.397993116,"Campbell Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Medallion Advert Ltd.,"38, Olowu St., Ikeja , Lagos, Nigeria",01-4932745,,others,6.596464883,3.343863437,"Olowu Street, Alausa, Ikeja, Lagos, 100282, Nigeria"
Medical Asson.,"74 Adeniyi Jones Ikeja , Lagos, Nigeria",01-4936854,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Medical and Health Sers.,"5 Marina Lagos , Nigeria",01-2630379,,others,6.441630596,3.401437097,"New Marina Road, Lagos, Lagos Island, Lagos, 101241, Nigeria"
MENOMONIE NOMINEES LIMITED,"9A AERODROME ROAD APAPA , Lagos, Nigeria",01-5878288/01-5453507,,others,6.441546127,3.373687981,"Aerodrome Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Merit Eng. & Constr. Co. Ltd.,"Lagos, Nigeria",01-526153,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mercyway Co. Ltd.,"78 Palm Ave. Mushin Lagos , Nigeria",01-4523037,,others,6.53630584,3.353640152,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
Metrocom Inter Ltd.,"18, Burma Rd., Box 1550 Lagos , Nigeria",01-5872215,,others,6.437047855,3.365489903,"Burma Road, Apapa, Lagos, 101001, Nigeria"
Metropolitan Inds. Nig. Ltd.,"Lagos , Nigeria",01-4527627,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Micpet Constr. Co. Ltd.,"152, Isolo Rd., Mushin, Lagos, Nigeria",01-5845308,,others,6.528659579,3.347240227,"Isolo Road, Tinubu, Mushin, Lagos, 102215, Nigeria"
Michadet Travels Ltd.,"21/2 5, Broad St., Lagos , Nigeria",01-2669377,,others,6.455583255,3.384115846,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Micand Clinics Ltd. (Micand Anacsthetic Consultancy),"3 Adepele St. Ikeja Lagos , Nigeria",01-4961985,,others,6.595597741,3.339391893,"Adepele Street, Computer Village, Ikeja, Lagos, 100282, Nigeria"
Mic Funeral Services,"17, Odunlami Street, Lagos Island, Lagos, Nigeria",8033160097,,others,6.452122111,3.391610614,"Odunlami Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Miceey Mand A Nigeria Limited,"42 Isale Agbede Island, Lagos Island, Nigeria",-8924286,,others,6.458221423,3.390193986,"Isale Agbede Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Might Bookshop,"141 N/Azikiwe St , Lagos, Nigeria",01-2636343,,others,6.4620643,3.38694765,"Nnamdi Azikiwe Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mike Beauties Ladies Hair,"Lagos, Nigeria",01-2662049,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Milenco (Elec. Ind.),"10 Isheri Rd. Ikeja Lagos , Nigeria",01-4961798,,others,6.63962399,3.357425211,"Isheri Road, Aguda, Ikeja, Ifo, Lagos, 100581, Nigeria"
Milestone Shipping Agencies,"13 Commercial Rd. Lagos Lagos , Nigeria",01-5870515 01-5871699,,others,6.515818805,3.391712857,"Commercial Road, Shomolu, Lagos, 104233, Nigeria"
Minerals Metals & Agric. Resources Ltd.,"12, Dakar Rd., Apapa, Lagos, Nigeria",01-5871477,,others,6.447059305,3.355968299,"Dakar Road, Apapa, Lagos, 101001, Nigeria"
M.M B. Fin. & Trust Co. Ltd.,"77 Awolowo Rd. Ikoyi Lagos , Nigeria",01-2690369,,others,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
Mobitily Aid & Appliances Research & Dev.Centr. (MAARDEC),"7 Ikorodu Rd. Maryland , Lagos, Nigeria",01-4931972,,others,6.57401775,3.368439167,"Zenith Bank, 7, Ikorodu Road, Onigbongbo, Ikeja, Lagos, 101233, Nigeria"
Moberuagba Fat Tradg. Co.,"46, Odunlami St., Lagos , Nigeria",01-653177,,others,6.452122111,3.391610614,"Odunlami Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Mobolaji Nigeria Limited,"46 Binuyo Street, Lagos Island, Nigeria",-35225118,,others,6.457696371,3.391684989,"Binuyo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Modern Suppliers & Tech Co.,"118, Nnamdi Azikiwe St., Lagos, Nigeria",01-2660819,,others,6.4620643,3.38694765,"Nnamdi Azikiwe Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Modernway (Gen.) Agencies,"88B, Docemo St., Lagos , Nigeria",01-5861824,,others,6.460647459,3.388079365,"Docemo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mogallo Enter. (Nig.) Ltd.,"7, Bombay Cres., , Lagos, Nigeria",01-5870601,,others,6.441767618,3.366344373,"Bombay Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Mokin (Nig.) Ltd.,"104 O/Awolowo Wy. Lagos , Nigeria",01-4961777,,others,6.596654115,3.340229348,"Obafemi Awolowo Way, Ikeja, Lagos, 100282, Nigeria"
MOLONEY SUPERMARKET (A DIV. OF C.F.A.O (NIG.) LTD.),"31 MOLONEY ST. LAGOS , Nigeria",01-2681523,,others,6.448050359,3.405167415,"Moloney Street, Lagos, Lagos Island, Lagos, 101222, Nigeria"
Molad Ventures,"35 Ojo Giwa Street, Lagos Island, Nigeria",-2655308,,others,6.459927488,3.390509125,"Ojo Giwa Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Monzina Coastal Sers. Ltd.,"21 Wharf Rd.Lagos , Nigeria",01-5452597 01-5452569,,others,6.446245969,3.372301524,"Wharf Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Morakinyo Adewakun & Co.,"208. Broad St., Box 2383. , Lagos, Nigeria",01- 664748,,others,6.455583255,3.384115846,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Morlap Shippg. Co. Ltd.,"23 Rhodes Cres. Apapa Lagos , Nigeria",01-5455601 01-5455602,,others,6.443727799,3.37156994,"Rhodes Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Mosaf Nig. Ltd.,"17, Calcutta Cres., Box 3518, Apapa, Lagos, Nigeria",01-5876829,,others,6.440410189,3.365348356,"Calcutta Crescent, Ilado, Apapa, Lagos, 101001, Nigeria"
Mosco Metalurgical Constr. Ltd.,"Lagos, Nigeria",01-521534,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Mosco Supermarket,"18 Kodesoh St. Ikeja Lagos , Nigeria",01-4961305,,others,6.594014,3.342019776,"Kodesoh Street, Ikeja, Lagos, 100282, Nigeria"
Mossa Eng. Constr. Agencies Ltd.,"24 Berkley St. Lagos , Nigeria",01-2630666,,others,6.486981637,3.383008198,"Berkley Street, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Mothercat (overseas) Nig. Ltd.,"13/17, Breadfruit St., Box 1244, Lagos, Nigeria",01-2662906 / 052-241839,,others,6.455964107,3.386198329,"Breadfruit Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Motherland Stationery Stores,"32, Idita St., Lagos, Nigeria",01-2664550,,others,6.4877547,3.3522718,"Idita Street, Animashawun, Surulere, Lagos, 102215, Nigeria"
Mother and Child Hospt,"39 A/Jones Av. Ikeja Lagos , Nigeria",01-4978996,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Mount Sinai Hosp.,"4 Commercial Rd. Lagos , Nigeria",01-5872949 01-4930715,,others,6.515818805,3.391712857,"Commercial Road, Shomolu, Lagos, 104233, Nigeria"
Mrt. Consult Eng. Ltd.,"96/102, Broad St., Lagos , Nigeria",01-4962426,,others,6.455583255,3.384115846,"Broad Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Mufuta Ventures,"32 Odunfa Street, Ebute Metta,Mainland, Lagos, Nigeria",-25333398,,others,6.48767657,3.388003132,"Odunfa Street, Ebute-Metta, Lagos Mainland, Lagos, 104233, Nigeria"
Multrade Enter.,"21 Alh. Kofoworola Cres., Lagos, Nigeria",01-4933521,,others,6.605442378,3.34469001,"Alh. Kofoworola Crescent, Alausa, Ikeja, Lagos, 100282, Nigeria"
Multiside Ind. Co. Ltd.,"94A Bode Thomas St. Lagos , Nigeria",01-5835518,,others,6.488513413,3.362394746,"Bode Thomas Street, Iganmu, Surulere, Lagos, 102215, Nigeria"
Murphy Nigeria Limited,"42 Binuyo Street, Lagos Island, Nigeria",-32485179,,others,6.457696371,3.391684989,"Binuyo Street, Lagos, Lagos Island, Lagos, 100242, Nigeria"
Musetti Ltd.,"10A, Adeniyi Jones Ave., Ikeja, Box 2041, Lagos, Nigeria",01-5871903,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Musados Commercial Store,"100 Agege Motor Rd. Mushin Lagos , Nigeria",01-5832513,,others,6.552375057,3.353210289,"Agege Motor Road, Tinubu, Ikeja, Mushin, Lagos, 100271, Nigeria"
Myfair (Agencies) Ltd.,"10 Oba Akran Ave. Ikeja Lagos , Nigeria",01-2660573 01-2663274,,others,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Narumal & Sons (Nig.) Ltd.,"13, Savage Lane Box 1300, Lagos, Nigeria",01-2636009,,others,6.459478654,3.38110928,"Savage Lane, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Nards Wayfancy Store,"82 Nnamdi Azikiwe St. Lagos , Nigeria",01-2662579,,others,6.456096762,3.38823224,"Nnamdi Azikiwe Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Nath Obison Stationery Stores.,"Lagos, Nigeria",01-2633860,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
National Assocs. Of Nig Nurses & Midwives,"122, Agege Motor Rd., Mushin., Lagos, Nigeria",01-4522070,,others,6.552375057,3.353210289,"Agege Motor Road, Tinubu, Ikeja, Mushin, Lagos, 100271, Nigeria"
National Asson. of Democratic Lawyers (NADL),"29 O/Awolowo Wy. Ikeja , Lagos, Nigeria",01-4936907,,others,6.60776661,3.350015044,"Obafemi Awolowo Way, Alausa, Ikeja, Lagos, 100282, Nigeria"
National Bank of Nig. Staff Union,"24, Kakawa St., Lagos, Nigeria",01-636625,,others,6.452086509,3.388685429,"Kakawa Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
National Comm. For Mass Literacy,"8A Mainland Wy. Dolphin Ikoyi , Lagos, Nigeria",01-686956,,others,6.458354683,3.415593294,"Mainland Way, Dolphin Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
National Council For Arts & Culture Nat.,"Theatre Iganmu , Lagos, Nigeria",01-5801710,,others,6.47647685,3.369491809,"National Arts Theatre, Eko Bridge, Iddo, Ebute-Metta, Lagos Mainland, Lagos, 101001, Nigeria"
National Union 0f Chemical & Non-Metal,"119, Agege Motor Rd., Oshodi, Lagos, Nigeria",01-4934048,,others,6.552375057,3.353210289,"Agege Motor Road, Tinubu, Ikeja, Mushin, Lagos, 100271, Nigeria"
National Youth Council of Nig. (NYCN),"Box 4155 , Lagos, Nigeria",01-5825362,,others,6.434344,3.409596505,"National Open University of Nigeria, 14/16, Ahmadu Bello Way, Victoria Island, Eko Atlantic, Eti Osa, Lagos, 101241, Nigeria"
Nationwide Conatr. Ltd.,"Lagos, Nigeria",01-5876704,,others,6.4550575,3.3941795,"Lagos, Lagos Island, Lagos, 100242, Nigeria"
Nattermann Inter. (Nig.) Ltd.,"18 Oba Akran Ave. Ikeja Lagos , Nigeria",01-4931735,,others,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
National War Museum Committee,"1B Macgregor Rd. Ikoyi Lagos , Nigeria",01-685589,,others,6.451950376,3.422848566,"Macgregor Road, Ikoyi, Falomo, Eti Osa, Lagos, 101222, Nigeria"
National Electric Power Auth. (NEPA),"24-25.Marina Lagos , Nigeria",01-651370 01-651371,,others,6.4434472,3.3990965,"New Marina Road, Lagos, Lagos Island, Lagos, 100242, Nigeria"
National War. Coll.,"8 Jimoh Farombi Drive Isolo Lagos , Nigeria",01-4528070,,others,6.5223435,3.328109445,"Jimoh Farombi Drive, Oshodi/Isolo, Lagos, 100263, Nigeria"
National Sports Cornm.,"Nat. Stadium S/Lere Lagos , Nigeria",01-5851064 01-5836268,,others,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
Nduco Enter.,"110 Layi Oyekanmi St. Mushin Lagos , Nigeria",01-2680179,,others,6.52686528,3.341952732,"Layi Oyekanmi Street, Mushin, Lagos, 102215, Nigeria"
Netland Technologies,"27 Obafemi Awolowo Wy. Ikeja Lagos , Nigeria",01-7746443 0803-3073985,,others,6.602383275,3.344455913,"Obafemi Awolowo Way, Alausa, Ikeja, Lagos, 100282, Nigeria"
New Comes Nig. Ltd,"9, Olosa Street, Victoria Island, Lagos, Nigeria",8033089308,,others,6.427638751,3.4276024,"Olosa Street, Victoria Island, Itirin, Eti Osa, Lagos, 500001, Nigeria"
New Image Nig Ltd.,"107B Ikeja Wy Dolphin Est. Ikoyi Lagos , Nigeria",01-2680417,,others,6.459670164,3.417884671,"Ikeja Way, Dolphin Estate, Ikoyi, Eti Osa, Lagos, 101222, Nigeria"
Nguru. Ibrahim Trans.,"47, Caulcrick Rd., Lagos , Nigeria",01-5874775,,others,6.446660379,3.370841323,"Caulcrick Road, Apapa, Lagos, 101001, Nigeria"
N.H.L. (Finance and Invest.) Co Ltd.,"81 Palm Ave. Mushin Lagos , Nigeria",01-524923,,others,6.53630584,3.353640152,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
Nibrit Electronics and Commi. Ltd.,"1 Wharf Rd PMB 1065 Apapa Lagos , Nigeria",01-5871005,,others,6.446245969,3.372301524,"Wharf Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Nibrit Elec & Comm. Ltd.,"21, Wharf Rd., Lagos , Nigeria",01-5873005,,others,6.446245969,3.372301524,"Wharf Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Nichson Inter. Co. Ltd.,"3 Kofo Abayomi St. Lagos , Nigeria",01-5870122 01-5875796,,others,6.437112893,3.410491196,"Kofo Abayomi Street, Eti Osa, Lagos, 101241, Nigeria"
Nichedos Electrical Co.,"48 Balogun St. Lagos , Nigeria",01-661731,,others,6.512045981,3.339189052,"Balogun Street, Mushin, Lagos, 102215, Nigeria"
Nigerian Bags MFG Co Plc,"Plot 45 Eric Moore Rd, Surulere, Lagos, Lagos, Nigeria",+234 1 5801650,,others,6.483723458,3.357468095,"Eric Moore Road, Surulere, Iganmu, Surulere, Lagos, 102215, Nigeria"
Niger Constr. Co. Ltd.,"13/17, Breadfruit St., Box 1244, Lagos, Nigeria",01-2662906 / 052-243933,,others,6.455964107,3.386198329,"Breadfruit Street, Lagos, Lagos Island, Lagos, 101001, Nigeria"
Nigeria Arts Centre,"20 Moloney St., Lagos, Nigeria",01-2655177,,others,6.448050359,3.405167415,"Moloney Street, Lagos, Lagos Island, Lagos, 101222, Nigeria"
Nigeria Books Suppliers Ltd.,"28, Akinremi St, Box 4440. Ikeja, Lagos, Nigeria",01-4964086,,others,6.59837656,3.337574702,"Akinremi Street, Ikeja, Lagos, 100282, Nigeria"
Nigeria Tech. Drilling Prod. Ser.,"103 Opebi Rd. Ikeja, Lagos, Nigeria",01-4936280,,others,6.585393143,3.364718386,"Opebi Road, Oshosun, Ikeja, Lagos, 100211, Nigeria"
Nigeria-Begium Merch Bank,"77 Awolowo Rd. Ikoyi , Lagos, Nigeria",01-2694926,,others,6.442498899,3.420563038,"Awolowo Road, Ikoyi, Falomo, Eti Osa, Lagos, 101241, Nigeria"
Nigerian Bottling Co. Ltd.,"Wharf Rd., Box 10, Apapa, Lagos, Nigeria",01-5877169,,others,6.446245969,3.372301524,"Wharf Road, Ilado, Apapa, Lagos, 101001, Nigeria"
Nigerian Corrosion Asson. (NICA),"320 Agege Motor Rd., Box 6473 Mushin, Lagos, Nigeria",01-4527184,,others,6.544255547,3.356419582,"Agege Motor Road, Tinubu, Mushin, Lagos, 100231, Nigeria"
Nigerian Criket Asson.,"National Stadium S/Lere , Lagos, Nigeria",01-5456426,,others,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
Nigerian Footwear Allied Workers Union,"6, Oba Akran Ave., Ikeja, Lagos, Nigeria",01-4932572,,others,6.597083741,3.340951092,"Oba Akran Avenue, Ikeja, Lagos, 100282, Nigeria"
Nigerian Med. Asson. (NMA),"7 Adeniyi Jones Ave. Ikeja Box 1108. , Lagos, Nigeria",01-4936854 / 034-232863 / 084-239248,,others,6.623029802,3.345142076,"Adeniyi Jones Avenue, Aguda, Alausa, Ikeja, Lagos, 100581, Nigeria"
Nigerian Med. Forum,"52 Adeniyi Jones Ave. Ikeja , Lagos, Nigeria",01-4970845,,others,6.611372248,3.345193435,"Adeniyi Jones Avenue, Alausa, Ikeja, Lagos, 100282, Nigeria"
Nigerian Society Of Eng. Craftsmen,"79 Palm Ave. Mushin Box 7478 , Lagos, Nigeria",01-520365,,others,6.53630584,3.353640152,"Palm Avenue, Mushin, Lagos, 100231, Nigeria"
Nigerian Sports Ass. For Disabled,"Nat. Stadium S/Lere. , Lagos, Nigeria",01-5845912,,others,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
Nigerian Table Tennis Asson.,"Nat. Stadium S/Lere , Lagos, Nigeria",01-5454374 / 01-5454427,,others,6.495843295,3.36593994,"National Stadium Complex, Surulere, Alagbede, Surulere, Lagos, 102215, Nigeria"
Nigerian Tailorg Sers. Ltd.,"21, Airport Rd. 284, Lagos, Nigeria",01-5844284,,others,6.571042179,3.332774501,"Airport Road, Ikeja, Lagos, 100271, Nigeria"
Nigerian United Voluntary Asson. (NUVA),"107 H/Macaulay St., Ebute-Metta, Lagos, Nigeria",01-5867221,,others,6.480777465,3.386967404,"Herbert Macaulay Street, Iddo, Ebute-Metta, Lagos Mainland, Lagos, 100242, Nigeria"
Nigerianet Tech. Sers. Ltd.,"15/17 Opebi Rd. Ikeja, Lagos, Nigeria",01-4932402,,others,6.591133088,3.359872425,"Opebi Road, Oregun, Ikeja, Lagos, 100281, Nigeria"
Niger-Link Exhibitions Ltd.,"81, Palm Ave., Mushin, Lagos, Nigeria",01-4524923,,others,6.533516543,3.344986692,"Palm Avenue, Mushin, Lagos, 102215, Nigeria"
Niger Eletrical Works,"1 Coker St. Mushin Lagos , Nigeria",01-5836393,,others,6.531103175,3.358916947,"Coker Street, Tinubu, Mushin, Lagos, 102216, Nigeria"
