name,address,latitude,longitude,type,zone,google_logo_url
Faith Lodge,"Abule Okuta Road, Lagos",6.535887,3.3898479,"lodging, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJIMR69PFr56ZjFLsnBLY-NQtcAzLiNBlG_MnCouhvHZOcbEfH9-IQ7I0j7w7YGhDZx6caZspIYpr4KcYy2Z9qnlFYyT1-Se0tzuJUx5snu_Y2n79AYY2UmaFC53_iKt26L-LwzD6o9gQcrvatTLGCmrh0wNt1JTGQbBEAwZzYE-UIuTxd4xc7p0gcZv0Fe9BIpBT2q8p-iofqDpgkrDSjou8XAziRJ9dCCCAsEAjAfV36pahePqizuhOM-ng0t4DbJtSdSYehi93ng8G1WkopKOzD2kZa5fXGv0NwSUGngQJNnUuIXs5uz9rlrb6w1hzFA7Jc3-_ea9w2s5E-afg1-t30q7PF-GFviwmbeGNjREWQd_UxooXTmIIkKG8LNC9zkKEF6RGDl6G13cgJS6bgHCEY1myuQXSNbXVqxUHEBqY0SAuQqjbNoGC6QQm2YshRQ_J-5KEHzSX6vBZMgDbeayGlS0YSfBca0HGrhaKetW85Fbt_ISq0DHHvbV0-57oEA05RJOJcixa6Y1U-cvbDEs1mKnorzJY0QvT5kID8ExvJj4xNtbcGO0-TUSVazLXvHilxPZ0D80fPtSsiSI5EtczJDdRizeewsR2MiVcqO8hodvt8Alk5OF_Sft_H12HvXYOas&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Executives Presidential Inn,"16 Bariga Rd, Lagos",6.533823,3.3839282,"lodging, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJ5cIcvnAT1BADwNXT_kzyBy-6WhyxHLNQDbsKDybJ82y66zzoBk2h2hfLDfjAhpBn4u2EVvtkv8ZP1ICDmZvYJX-RZWHMAPfHMHaRu7OlHOnO3wFrlZ140JgcajteNqgiBZPj_GS3iByVCe4Z8tpq1SZcqoy0HuQlSk2-GWYmOcxdqbOG0a1kIKOKzK3EmJcpklw1VPtQZoyiQz2rQ7p4u7AA2G-nU2IP6fhIp8aONb0Vu57LvNMZiMn9v3EirKOqJ4PwoA9ozEerLWxNXilnJ6r8LtgFSujFok22JbrB5wAnXxL4UNYBzCRyVoGU5PRCXRclUl9Y6ELXLfQ0iWL3ih6EDwdy9O43Wpx40-thRV5uhZe0YRxdoVntsY85CiIM-uiJQNzSdF77tEKj0EIGeawzjtmcc9cDlWZ-KcCKJNEBXVSWhstTTBffpkg89ZPGe0pvmQZ-Y4qFmapuexucvdiVc-0O3A0-L2KfO6WW9tZdgWNRqHMCoudXgshhNxU6qtDLbMpOY5jrGGAH3NbO0_2M0dQ1byFrSbGMXLoXoNegMnnSD3zIq25In2y0hfF8zpAvMXu5zOJf83vdH7ix5pKgW3crmOeRYhSvHh35udrvsAU8AJZ70YkkZZf5VWS6LrQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Parklane Hotel Nigeria Limited (Lagos),"40 Asa-Afariogun St, Lagos",6.546111,3.3266667,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK1Zhm355EQ6LIYX3sQu8LhTRQn8Inc7wKJcwvPZpZA41Xv-z_CCmS0IO18mkCThTBHQaQ_vUrUOEmJ4oWFKh5_jRlwWeTR3-M2Y8qAyksxbr6CM-iLoQcERIM_matTvCPzl3Lx4lSdVp7YpYslJgWBH8q_frCxZbysgCyMK1fmG4UHHBLBCAYLDu1IKSpoh7BCr8sYX52eJRff1r_VMM-QkW1BWTSpNHTvDoq59p_Ly_TYf9Xo1JEUCNugo4hMNC7q0NJCDPNxDfr9ZkLYaK_TRydL9WFVYCkxoJ2wpxZFVN8e1Xpj6fnIW_vIJOdYH1wgzrg8MdA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
De Next Center Resort,"Olutosin Ajayi St, Ikeja",6.549145,3.3265771,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKo7XLmZcdp6z5uaGM4n5_iPj95HAvqFfSa41eC43YWi4qgrfCtscQInBEjWlWejOX8jce4DVawZ3C5IWBq39fBvQig2F3cFjgK__UGErJTBxAYv4u_ZNj-QicdOnD6gKZ1go4SDBmx8uHXzAqGyJPV1R5ujZHN2L8Q2ZKCwPmpIz06g76OkY7-jKSHxbjs2n3IukZxZ6L44EtaxQ-gpusUtK_XB_GGLA4pinzFIpclUYoPsQ05kOEuaG05bMwodeq7yid-v9fVwMKpYjAAFCYVsZKOOa3V22AnLtagjE-zpljEUWkp0YVpN4RAWa3YUvPMKGkHqmBkziMFov6W1fb-JgQ3pRYKjeKKqN0dmTS0TxbQpNhUUlj4t7AwrfJE68eR4sbkm33kf7ab3SSePyjZBrTtUv1mZ4EfpWA2vpZNtYIyqUVnG92nEm_bhz1SY1Gsq3n3fR8HA3Oe-X-YRDhh0sEiU2Yq1PQ7KLVUvIwpCDNPFOLpiFjOxri77ErUb_XcmXUrw5s5QCDrPkgF9y6ZhTROWQWumfsq9mLsGeZXtCVri65omGbEteY0X2ntlGOvGhHZMlE6QGJsYJClFpMSI0e2Um73M03vdWcWMtyL3CRnIPcbaVZ1hbV_NKdAd4ED_g&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Silver Grandeur Hotel,"4 Agbor St, Ado Okoto",6.546668,3.3335946,"lodging, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLFkMB-DdLMAK8U83smtxiopvQyuJRUL5NmLAFfQ3dbvkkr6KJ_08eaORsj8_PZALcc-bMu38GGZSsiN_tvosf_3rLFoKtusJczdEAZIEtiSktKjHLEk9g1-FM7lOIKTcZMAFNRUnaFZ_iZ7FgVznbfjgGN9A5pg4iFaOIMDYp5MvKGBxrXtAN2_Uc6ZtUohrxqx-2Fw2tlruEtXYBWCEttLWuu20HVfO0ZHy5nd-DyvZJJwkIaHM1uRy-ZAfHEgGzodL9uLE7NZOhWphjXQgFr6rRGo6937hCGhdBtJMO7QcAItafE_8q9s3nRt1UMumFHt587yvSR0qUFtsSEMKBDR7H_EY-GLjweT1iCPdmP-QRowoKiPZhb_uCSSIzBbKSEwdOf4DM4iqvFOQEOluRhO0OGoSE5tCi6YNGj9Wov0ah0shwJNmEdyqs8qlRQwezXsyX7owSDxjOVoNPCSp25TdWTNcwd9nACq_ZyHbkMuvV9DiS_CbAETuwqYd85RYwAcS2XhFM9VfB4feZfFhinJMfVBZFqgdJFCkKpqRZnoYZg2VkVEUkm8X5yoZC3MF5anwNXJmsIqZGkHhZupudE-nsXxOyQRRmWVpYl9YYBDREVkES_AUDBqn08F14g&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Royal Jatoz Hotel,"9 Rasmon Street, Off Osolo Wy, Ikeja",6.54877,3.3337177,"lodging, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLJdF2a66xF8v_2AM9zOG3oOOsuklCooRVVOmkrXikRA9jZEzF8HCJBpVf8_pEV87h_jVqDSgPq7mg_omcXtQtM1fROqHTMKZe47vlhdZeiUPIeENVQBuaXw5NloVh5aP9avTncwtkWEs9gRDKH5EgvMMRPSmtELHbToBptqbvGhGCHcciKI68-vU2ka_1toSU3dZlsec1UyrYCB2zjUgM5BO4YQHWuSxgcl2w-BvB25eas8-se7SRPh1sgOerdkgmw32hHoedTK6qci7UISnqLhJqi9ymzqdWSYoVIsEk0KsBbQiNaWh0Y83XHejJ523QeYCd1Q0KFQdEmSUCFK7YjsrdI-wXFzfARMxpVVTfhkZtbo1_vUh22K5bsgROigG-eYQvPlDG66RIaRtLF2l56K0nxTWXriIJIE0xZ9W1Urwv8uesH6be_0UNJrrxpmHoadZ_zJ1eMMBBvgiE4mUGLrgBO0oPcfBx85hKXnhpvqjkGsbrjvyw418i18nPTkgX6UuOWOb_td4CxAgCNmJ93WV9mPATm5cyzgJb-GJnnkXRBzCTTcNJjTdi49PPNrg4D5_eYtXmCviHUwycuUB6Xch63jM8wSAOqIXLmolJ7lupiW0cac1TAC6PxWP9q&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
"Dees Hotels, Apartments and Suites","8, 10 Ati Okoye St, off Chivita Avenue, Lagos",6.541647,3.3252355,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcK8Zu5ZdXXF_nE9aikRMpzfUpzomKFdQ1uotPZ6stQZSj7sLZkjkEImo7iPrsPiJwcV0oWBPNeA8t4sBDQsnwiijECFZha4zL5Al4O2_fWMeO4A8SEl0I76lb4F7dt_1oV6cgl3lFAT77DCYkb8JzSv9gHj7XOs5dP8GzJ6-gUK9-Jqy3gyMO95OlsWywMWUrBfB-mV0enPxWytwFmUboUtDNK5ehPhUf4PkXG-FaFqS9h3PnbdaW_l9ARhnpBrN_xrZvbqOprzdwk6br1LtsFVCHTeIGci_DvNf5gw_5Rewc3DaQGBw9YZBtQw6wNihdlPRioiWi8&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Residency Hotel Lagos Airport,"9 Asa Afariogun, off Int'l Airport Rd, Lagos",6.546678,3.3309656,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKY19qHFJYw4ms6yB4XDmXYg4ytw3q5s39WORNOfxm9kQ3FRqcAiBliwtXO_YlnIe8ARqqy7hxkdU3XOuoMoJ65rWcVYYh1WFPXx5Z8XbltLROpcecFBLmwsUTiFKHru-WIXs--9Mt7mNDdlAJTSKSTFZgzQK73ibwkP1m9PhyGyLRvj8MJsLfBXVQXkRUgI4j19uWjx1Ybcy3wuaS4PCw5e6iv_RoLyPfAVArZSuGw27JqSFfue6VgrCIMBKW6Bn6kTk_pNWcSbo1Vx5Mz2apk3IfH-0VFzYG2SwEdII4pSptw7-UAA1xeDopdnMH6UemQMwdjdHo&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Britannia Hotel & Suites Ltd,"18 Asa-Afariogun St, Lagos",6.546945,3.3302345,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJTMYlzgw7hxxadtKKT3rPjJplkumFCSXQ4BRh7jDtAjjhEb-U3M9XDtAocgMkq_uij5T-3yQUPAKd6VKYn7kaReZJQRpr6ATasc_clKE-7MNDJrymHVMpJnySxieLXN7-ezClfbSO0GUbjMQdyuWbJ0CGy11XrcaKaRGax-DAzUsdt6r60cg2Nt5dLKVadI9QqklnvU19zbYKhnN3Bz7GtY0Pv2i36xxAT6NS9k3TeDXW9b-OC6XVrp7ojQ8UR-nFe5Yi3vyuzsBucq7JRN_tiYS85Zf03C1sxQj4C0Ico-LO0syQ9SYNa239kse68M-WfMEtZyGAA3jZfnz1fC7CJZgQJbRuA7LZ-89Fq9uagP8JldCfeex-Hijf75jDfTPvk0nFj8OttqmTcIJcXPMEBpXlFPGVsZf2APKDSNA3kJRm_yIN3I2Fo4yNTpq4Ed7jrhdqp_ftkc5TW9K_SbYgFChlD3YnPj70PhEDD-fLIY50kfH9F2WthaQcDThmh897JXAQ3wm0L0YbkUByukB64w2nXRf4XqwIAXzvLQxpFp0EWa3SBqvSESvWDC9wWFoUFzprWSwX02Zy9mDbHK5DQqwfMQdzcg5200jKSPOWOZJN_p7ViqZuBftAurwxz9o5hNQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Linton Host Hotel,"19 Banana Cl, Lagos",6.546978,3.3278872,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLNctZqf3c95UBPY_8NU-xJToQ7HqkAmeRnlmUXO5Yes_ZRXgRNQP5WOivMpqWUJdmAgOsuuApM23J8fhrzx5D7K0RNbEtkhXufAltFxOlqOKNRsCqJ8aDGG017z0VszWfpPDomnn6T7hb0oZufZqzc6w9dt66BfQ2eBoqeZXAUqMzWLyP7ANHqz3T2B6VOJMw4NkrHZwrh8fYgqpOgsqS-dQOlDKH6J1Q7AqR43i_qXfu7Q2cg0tu6EBaMyRl7tHgclSNnbj-c7ysB2dEIHJqugbI1xfuL2fi4YGLO9OVU9MnEp1v9Uwl7AV4UuCx5PY1xiz-2jXGME5A1wu-YkKMZvunSQzJkprL_-RBr1jsClDsKWs22GG7d-tIkbNKk1j2EWGc4RVynPNyvre2pk8JySfB6koSLcyneu-kaMlTKtgMaQqB9rWlD_tKAXDM9x3CqPlmqHX1Zy72NJFD-ZyJjZ1_hzfOUKOnepJoBJ8gx5nylMR2-NztiPfHn2lXtInBTqXqUCtkKtf2OObgRjOyFybMBeEqq9KikvddOKhOfCsl42jGo352b1_XMfJhSsmOHVn0C4y6KneU6vijtR_YV2kWh0-QOdkN_zw90HOe9X1Mu4lq2JWYL07yXcfK4QXvolA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Terrace Green Hotel,Ikeja,6.548862,3.3330047,"lodging, point_of_interest, establishment",D,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcI_QRDPbdKXwXCAtTRcZv2L2YuwY7MuywGg80RQ0v5TrQn8-XUHlEShHhHMbViRKUU1bRnB9nuy3ENjTt7m5eYMwefsQy6JoUSdNj89t8Wabc9sqcxFzPw-mq3xE14nXDttfhzvp_cv6goK_kh2oTim40oHSuoz0MwPu4DqIE6sTcamTrMq8vvWZjVz2F45gNRchjwhL18vuC_9AXkWnDmi_EO9tQe6_M5aV5J0fTAO2ysdeUiVJ8reKpVnHaeUKhWl4KDrjEAwY747uUSK6OVnpqS54k9X6tw_YsgRrIS5qqrjzYAMlURAX2lXRlKQ_cDL-I8LsfEbCmkiLsbzLlwAtgKf6N34gtvHc8BRypE4LwnylmpzKbP6zrMhSd1XfrM_fHrVLkSxf0JkmoqZUYPDz9l__ScV-TDtdZgQW2iTskz8iwbXHZhsuLmRlmuuav02c1C0TSMuMS3_Lw95Ks8mMnTQv9uwUMc0Mn7Uoehjmomr2l5y9AlXCk36zu-GerQz2LEOIC8XwEZV1FWbMugmObAFg3XLreNu0WlT5v42P4LyrPY5F8if3awUnF4_ORwf5F_i8l-2UvQhKERQRTAE7p-1cm6thwml6ZilIgRUriMopQtIFqTheFmZP4TNKfU&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Isno Hotels Nigeria Limited,"24 Ajibade Oke St, Lagos",6.542817,3.3298983,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJ4NUCLeIN-qX0Pz01Ko29CTaQxvbeb2dsEG8fWXPc0V95V8z6u6wmrdt9rjBeO-YovGDvka5sk03xlHHT56m79lWkQwRvapgkyHq4c3ySDmm-GezAc7FkGkOAVmgeRuoxDdopHHPD57PdyXYO4BO-uTmuy4simQBPxG7VnRZYVziLRHK8aWPDnNVkHBHbuuOJs_ntWr4zSvkkeXYgL10iRraJ7fy6sTbO8xKRMxS6244HqLdL-uUoFh6-PJPYqLF0S-E805DwTsoNc0yx05bX8Ghpas1yWsN8RfLsVLa228x6Fe08yri6Sg88n88vk4Lmy-USvSEMSqWlYA9CjYli2DI1AWRsCKd5wGQM01WawRvPWluz8-2-xSpNYIYgjomQbObzuN3bPLjyOoMrM04ihEmlsvOIKZiOXbnslrtfrrsolU4quXO4OMx28HTDlJqmj9fCVAJvNbw0VUiGwNU6yf2H2svMaV1D-BnhVYXTZ9kkX6b20op2owNraUmS117Mcw89b5pxjjHAkAdU6Krxwm98wR7QDm4i-2egLy7tfFxERrX0MzE_xqEMsk8yeOSGT5f9mbnFds-Ga9F-pJeaFFM3WTEBF1LHyKxWfnnUwG0i9FBa3JM5ziQVk0-z8EXlNY-t5&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Rollace Hotel Lagos Nigeria,"46/48 Awoniyi Elemo Street, Airport Rd, Lagos",6.548525,3.3272793,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIwDC0Fb1CqGgOEkOYCHUcHrblZkuTkJynMmE-4-RaEWrmzmTeJpNbQd3JJpVsYZDHAAhRv2cBkYL6mqX6SP71aquhFMYRcDkfxqzuQcinwOt913pT0B7FCOISu-I6YFkB3SuExCKB2fz1GI8xNnit8QEZobSJ1PX0vI0NtDfu-kuV8CpVgCM3CHvJHuVazkGtrXk8DsauTmyVwqUv9odS1K_8rXgNrcmCyd39e3aN60jx0Bkbz6oacKKS8p3VxzhOtO-P4zo92MffzVR7oIjNVKez5_9PDO5NUos6JkihQVzM3qP92M5KGQi5XtsK0osvsliSWkWH8uglnQA97lP0I4FaJHChlTVMU0PhcfDNtZ6SEnjsM5IsB6X-qqxXHZr498R49QOi2-xHn-6qn6woW8n65HLmWrVH5zy2QoNE-uB543uQRgJflnOXxqZ2xYj1H31YG6Z8v98l_xIEf4Ys0TceouYjzdyZc5cuJ6E0Sq--7uPUnPKSJpDNYE8k6OradKDMZ_TtI6T0j6ax7xDm0RRBiHxwzcIRKUb1P1_EWhvuGkYFLdd-68Ww34X7txwsUm6AkKa3rRvelfy_zUMQkRsIlb2TIAmMJVgMHjekzQwd2pGebmFtGKh5GHgcr6W0rhg&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Signatious Hotel,"1/3 Lambert Imasuen, Off Robinson Gbagi, Lagos",6.544374,3.3252549,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJqj1XFmt4d_hlh4Ux-ve-Ksf_JH6MaLqBBpBKDSsCJ_YZXcAvG5Fm6w0Aejuue6E5nRpJ8KpToxlwgvtrHrCPyIXI4Xw_zi2cIIzKZrrdU0kJf4sWu78JQFLKyWZPPlrNFB3FIYNvvHfi-wtd1Do9yPb1ej5c2RXfwKjTf14-xRd_2cjb14zpgKjtiYa0El4s5ksEmvkK2bEMBRhWERQ6S4WEuYqC4baDE91O23CWMyin6o1-SpK1yA76Ga13XKXCQtx6XT_CjLuFPWLKhV9s5g6E1u4_vxZ--tNYs8qhyxioO3NizIwwxI7_jIuusMNqrv-rflyw7se47hGHcyF7B5zV2iL91U2LuMPLlkU0HmgnFBzkVa14vSV-aw3bnQsH1-8FeR-02lBRF9DXFDd7zdZMyGTg4-372xUkXOcUY3xcJcgmlNLEN9JAivYqVZuX5C60EyTgdFmH9oZvgZcva4CnNx5jyBV9vNH2usAmuvteuOckJ8f9ddJacv_nHL5joaaBUZ3SzDWxb5j6KiyeLKJxtZ63YRI1B1iA3dSjErx5LAWxyrAp1YvU9GqAw20X0QrdKTxQkZ38oez0TWkOSEI1JDrG8B8PJ61Er2shd_Ue4TIF1eHnR1m1PHD3JeCl8ZA&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Cynarriso Hotel,"4 Kaara St, Lagos",6.545605,3.3320938,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKvSvqIMQkRHjiq8WpLJJxlJMYYplwj_k9WaLxjoRxyjJDzKKuEINkWrHcTZu0pTwIi8QTDjsw3c3Xbt6gj09oypvLLOMtRE4V1d4MjSQ0kKr4NmOyoFNEHBRRe0VpdT8fYbHrlFpPop9um-C5qlv6BsteNZ8pk9UjuwtpIlcUd0ti_J807Ao1C6tZdpjurGChFZ6vtkIqv80oH0zXfd-L0RbwxDN9fSIqr2l3K2Y3TB3wzboIxSxNkab53Epqip7ZxUbCufgDQ_j4YocKslUXeAAqm4UEmw5MLpn7ITU2BinBy1M_1RLlq51CzZ1REp_4wkryQfbs&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Sena Hotel,"Ahanor Dr, Ikeja",6.542772,3.3212257,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcJE9qvGVR5LpXzTqNSVjwrhpUAHLwzmAOD-pIFGLA01oA_KWh-79MQd2E46n8h3uKCfTw8tHK9eiekXof3K3HoGyzhowJw7VGOyxoPShSMgsQKQjAKfvHjJFsia73xw-xHydE0Xvdn9bIEdG340-Baik16kZuuQVQnTRuy9T0aGbNvAAlfZebFIl1FQDV8YL8KOCW5EoOmX8HYoj-bkfo5M_LT5EzmCFqjlgGtrNjK609sPiEqivc45uq1VHs_BCRaVna1MM4iMPSnPpgaAcI4ltMV--ocsjRWwDGCjSxhEhTQgkXS63u6KgxqM1DCzzlep7tvn854lHkuzCs06Ks-rtAok5fPOVL1y16gFk7swHGTEz_BvgrityyvyNBZoD3m9CYCy6MLFw-l4HSByB6ssuaMizvDsKxetSrc2gOYmZ5ud1ZTFpSdTjl01unMHRxQazvuVA9x6v_8fqwPxcARA8vK06PupQStIm9EoXq7wGLtYKUJdJ6YcgDUhCq8IffjXXB8HYbJZ5HUj9J0QBkOnwZVy4bmkL67Jf5FIuEfGjpiLsjjwUkLmWEjTuA70g5iyvWzFD4aDh56wrdVZSGSpXC2FGMsscw0Ft-KvAGvlVkLJkwrUHXAOvSvNO7JrrSjQuQ&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Sena Hotel,"43 Olutosin Ajayi St, Lagos",6.546425,3.3281596,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcKA9DZambMWh7C3kBjh-q8MnE2JOtdsTzGy4P7fPleXyT6NKY6cFIy3Y3ivyS2jzwGxrZDz4SlqI8lmfuP5y2yF2e915IT-45mPF-HlWoQ7oP1ktGxV9gIBCff5mxzckU_jLffReFht7GQaS8Jtkd05bQIn7nZawDwx_hi6_gCN3_oY7ipqxkiARGFGHZFyzFB-H5tXqtV9qajvd9txPgYtGLiHgEFCEr1a22MFzJnbSeBGjVpn5UWL8IyqqsD6qCYSAs3xYaAW-T5Ldwk_EpYQ8hDXGjozFUu7Jir35dv1jvbYiy5Rgdygy4BfcQUopVLHiygDo2Rsjg8sA9bfiArBnd-azoqGR1HOrpcYHbqTiYk2EyDmrMmJ9GZ3EgQs6b9zvGcCs_QnxFnnpYwFE37x4SK-p9XIqbgeicHWt_NuXykYrjzQZY9ozyJ5aDlux_lSK4BTsOChC0Vz7V00COhbT_Q4z1ojP42aLsDLmewtPmS211tpFIjVmfVh4lrkM1RxivHcWv3u9ON12-YnpO_0h6qQ0u3ItHM2AmzV_L-Dn-VLkpVmcsi1VAbqX_US1n9_yztVHBPoYjrIF8pWKFHL7znkYrrm4madlzXi4aC1BnxO2HJRrcvotTzvgpvd442pUm-G&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Heritage House Square,"Kolex Avenue, Ikeja",6.541629,3.3251382,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLj6bgHl1qXUSd29dmU4-TaUL23s8Kql-drPP6ejqCHJqg9QNkoDBcKQgAd2gFPZ8s9_nnAC79RmZ0NwrtboG2aMCQutyv3ijzR9XvfxgrXzMj62h9d3p2dfP3UtEBXLw4GX-C6tZ3M-fhV8R829k46Bkk3FlsuGkw8P355KnGgQruBudHKcIo1pNGFbD7pe1geT3NnB5VBpC1JFmTXuxrysf7i8qwAnShr2tPSAAKzXyto2bE1e4ArF-Tw6RgZ2BrvAAcMIKkiyAWrapZV1v4ZfVLaOaxawpCBuZIDRxUXowNvGXJVpARtTjX0sGl1538IxAYgR6EwnC_ygDbiu2TEpJLevfFLhblOByM9JQLv6LdZzqKNVOBGDKayg-ieWBkNeWWemAsSTlAdqq6Q5Yd8uyu1k096qpt-I3PsguoaAdAhH_ORR2RZVWyGKvvGgzwb-x9rjgrHVKEgXA1jFyhk3o5fp9TMZsTsu7KFrNkyPheC82c6MPOPXsaR0lmGoxwpSVlQqpeVmAYDaWfIiWjsH_JqkpUfqbE7LaNZJUYYODK2yRBecbgQ_LkAmG7AG0UWS23oGoktWoCGNp9BXQJxMAZ8WAAFDnWi4wY34sO9sVGT5szk8-fZMK-Q5BlgS3w64WIR&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Coronia HOTEL,"2B Nwabueze Cl, Ajao Estate",6.546198,3.3241489,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcIzoV6Hi-vS1tAw4KfQ6zf8JJi092hEIB6hNI-WrupnXds0KyNRnwXrAdhTjKTz6rYsdmBV22HxzztkxK0oSnfTDq_oMX8z7JsaGprcH3sh3_G2IN-zB-3TEVRTrH48DQ9s8gG6-gMIdqO7Q18EBaLr--xwXRn5OczKkXPTCW2WEpgvlDI8wG9lvcVUY0gWT2M55XiJoihdtqghWMTbUsDLH3m_fzqaz0wlCspyOVPWKzGyCaexvHp2ky53whmV6_e2yn66qgDn_RCiA75Hr_K30bBrleWPXe3VqSNcsj_ddfiqVd-RAP-Zm40D7D_scRFlYgjBGj675vLDzTHMofw5sqPg9ES_fFZp_FS0gJBixRd704B4Uo_X6yzRphx5CHRJuzQmnHRYFKQVW2_uR3RQP8O8ndZbl2lce26QktIecJMEIQzU6QC-4Cj4EhE80s-EeV3_C1oiqeaaC1IBk7-G-Y_z90crnKtubVdM32awJdfnzTzqWqUzjNf0OaxYSdChDAVbYPwRBZyXeGl0OpZstvvjNpUNmBat75wR1sz-CxmmsURe8zaqX_1eHG5ediLCJxrwMRVtyWhdwz265y4BasBdF7UdPPu-9GhIKFqAWeJRNBaIZVOzFqMkW-eU&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
Encore Lagos Hotels & Suites,"1 Ahanor Dr, Lagos",6.542495,3.3212921,"lodging, point_of_interest, establishment",B,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AeeoHcLcZsM6oM6jwe5rs4ljZivB2xKG2sdco1YxY_lV3xCuoR9O8JWfselDyK5MiAIqc0HlouZwqi4fhQHgZVEZhb7wyIIrDfikiRCb5U7gSfIGIC3Lll51e4LTYdHkDNeTP28Nzq24xIUGtiAdjgjn8-8jaC0NB1VrnBK2AvlPEvlsQjPYjilI26azbfvM1rJiZLt4oFhqitrR9EOzei4hPwc-0RrR3KXJZrMWR73KQax5xp0ta6FG2_TSbPQjivrzEC545phxc3A_DJiCJuwNtXz8tGQ2oJpirp2vQ7xEa8e5n-vFWOn9HUsJ76cN182oXMn9fj-5Lfw&key=AIzaSyDeyDdm1cUVDQrJy5EojJ9kCFr4Hs_fIWo
